Block Name,Component Name,Component Count,Source File
Medium Cargo Container ADV3,Display,64,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Medium Cargo Container ADV3,Computer,256,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Medium Cargo Container ADV3,InteriorPlate,320,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container,InteriorPlate,25,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container,Construction,10,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container,Motor,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container,Display,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container,Computer,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container,InteriorPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK1,InteriorPlate,50,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK1,VolumeExtender,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK1,Construction,20,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK1,Motor,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK1,Display,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK1,Computer,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK1,InteriorPlate,10,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,InteriorPlate,100,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,RebelComponent,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,Screw,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,VolumeExtender,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,Construction,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,Motor,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,Display,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,Computer,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK2,InteriorPlate,20,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,InteriorPlate,200,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,RebelComponent,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,PalladiumComponent,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,Screw,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,VolumeExtender,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,Construction,80,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,Motor,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,Display,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,Computer,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container MK3,InteriorPlate,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,InteriorPlate,400,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,RebelComponent,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,AdvancedComponent,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,PalladiumComponent,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,Screw,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,VolumeExtender,27,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,Construction,160,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,Motor,64,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,Display,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,Computer,64,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV1,InteriorPlate,80,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,InteriorPlate,800,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,RebelComponent,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,AdvancedTransmitter,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,PalladiumComponent,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,Screw,27,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,VolumeExtender,81,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,Construction,320,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,Motor,128,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,Display,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,Computer,128,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV2,InteriorPlate,160,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,InteriorPlate,1600,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,RebelComponent,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,AdvancedProcessor,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,PalladiumComponent,27,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,Screw,81,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,VolumeExtender,243,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,Construction,640,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,Motor,256,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,Display,64,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,Computer,256,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Industrial Medium Cargo Container ADV3,InteriorPlate,320,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,InteriorPlate,60,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,Construction,25,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,Motor,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,Display,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,Computer,6,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,InteriorPlate,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container Blocked,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
DisplayName_Block_LargeCargoContainer,InteriorPlate,60,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
DisplayName_Block_LargeCargoContainer,Construction,25,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
DisplayName_Block_LargeCargoContainer,Motor,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
DisplayName_Block_LargeCargoContainer,Display,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
DisplayName_Block_LargeCargoContainer,Computer,6,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
DisplayName_Block_LargeCargoContainer,InteriorPlate,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK1,InteriorPlate,120,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK1,VolumeExtender,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK1,Construction,50,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK1,Motor,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK1,Display,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK1,Computer,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK1,InteriorPlate,30,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,InteriorPlate,240,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,RebelComponent,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,Screw,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,VolumeExtender,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,Construction,100,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,Motor,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,Display,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,Computer,24,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK2,InteriorPlate,60,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,InteriorPlate,480,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,RebelComponent,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,PalladiumComponent,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,Screw,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,VolumeExtender,27,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,Construction,200,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,Motor,64,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,Display,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,Computer,48,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container MK3,InteriorPlate,120,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,InteriorPlate,960,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,RebelComponent,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,AdvancedComponent,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,PalladiumComponent,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,Screw,27,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,VolumeExtender,81,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,Construction,400,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,Motor,128,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,Display,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,Computer,96,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV1,InteriorPlate,240,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,InteriorPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,InteriorPlate,1919,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,RebelComponent,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,AdvancedTransmitter,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,PalladiumComponent,27,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,Screw,81,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,VolumeExtender,243,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,Construction,800,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,Motor,256,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,Display,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,Computer,192,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV2,InteriorPlate,480,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV3,InteriorPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV3,InteriorPlate,3839,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV3,RebelComponent,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV3,AdvancedProcessor,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV3,PalladiumComponent,81,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
Large Cargo Container ADV3,Screw,243,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Logistics.sbc
